,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230707,273217,120719,116225,118903,98.55,98.33,98.76
20230710,326325,120745,116279,118926,97.45,97.39,97.72
20230711,361133,122384,117796,120557,98.7,97.11,97.22
20230712,566480,124341,119667,122550,96.76,96.12,95.74
20230713,339359,128483,123218,126552,99.45,98.03,98.1
20230714,300360,128240,123444,126593,99.1,97.2,97.83
20230717,386865,128461,123744,126879,98.82,97.98,99.12
20230718,423812,127317,122291,125546,99.99,98.86,99.4
20230719,266923,124278,119144,122337,97.09,95.93,96.71
20230720,328954,126648,122138,125063,98.94,98.34,99.89
20230721,297536,125420,120603,123652,99.07,97.65,98.53
20230724,367792,125380,120743,123691,98.34,97.29,97.86
20230725,300996,126359,121531,124607,98.33,96.53,97.96
20230726,514899,127243,122576,125618,99.41,98.85,99.78
20230727,844642,125905,120571,123895,97.45,97.3,95.45
20230728,462187,120257,113958,117584,96.21,97.07,95.06
20230731,379044,124323,119516,122405,99.06,98.04,99.27
20230801,289909,123804,118942,121926,98.88,97.73,97.93
20230802,276933,124567,120018,122868,99.49,98.7,99.54
20230803,343483,122248,117617,120456,99.71,99.84,99.62
20230804,217963,119849,115089,117877,97.12,96.39,97.02
20230807,184248,122218,117945,120541,99.93,99.03,99.95
20230808,219655,120458,116198,118757,97.22,96.11,96.63
20230809,161165,123523,119264,121908,99.98,98.32,99.68
20230810,272214,122386,118161,120782,99.58,99.97,98.84
20230811,186084,119521,114926,117623,99.68,98.14,99.18
20230814,346992,118610,114394,116839,99.76,99.73,99.71
20230816,218272,116950,112263,114871,99.61,98.74,99.24
20230817,321293,114377,110077,112383,99.14,99.89,99.72
20230818,283664,112538,108079,110365,97.94,97.63,96.81
20230821,143644,114325,110059,112278,99.15,97.66,99.36
20230822,162385,113953,109939,112049,99.78,97.9,99.16
20230823,127061,113794,109795,111879,99.3,97.94,98.75
20230824,122565,113857,109967,111995,99.77,98.71,98.85
20230825,127186,113589,109699,111726,99.48,98.56,99.93
20230828,271082,112151,108196,110209,93.15,95.66,91.54
20230829,299356,121624,117623,119917,97.69,97.37,97.18
20230830,167015,124362,119890,122655,99.95,98.11,99.72
20230831,251533,123167,118918,121584,99.33,97.23,98.29
20230901,225595,123734,119298,122070,99.38,98.92,98.95
20230904,157295,121092,116587,119311,98.29,97.16,97.8
20230905,104966,122148,118039,120571,99.47,98.86,99.61
20230906,139256,120212,116119,118591,98.21,97.33,99.07
20230907,121446,120434,116323,118786,99.22,98.5,99.82
20230908,113539,118893,114861,117234,99.08,97.42,98.68
20230911,138520,119338,115338,117695,98.22,98.08,97.43
20230912,100577,120968,116980,119380,99.81,98.55,99.93
20230913,85224,119565,115523,117933,99.31,97.49,98.85
20230914,173492,119614,115702,118033,99.51,98.39,98.36
20230915,224664,120129,115993,118445,97.51,97.23,96.77
20230918,119063,122711,118460,121063,99.52,98.14,99.95
20230919,133641,121259,117134,119664,97.79,97.53,99.22
20230920,95887,121311,117193,119702,99.58,98.65,99.75
20230921,128954,119973,115990,118385,99.86,98.8,99.67
20230922,141232,118012,113902,116285,99.39,99.74,99.58
20230925,251911,115434,111334,113597,98.24,96.9,97.68
20230926,183962,117028,112741,115114,99.68,98.72,99.46
20230927,273590,115333,111135,113416,99.86,99.7,97.82
20231004,390191,112179,107717,109998,99.84,96.92,95.04
20231005,241948,106990,102203,104436,99.73,99.71,98.61
20231006,203652,105057,100912,102648,98.89,99.39,98.07
20231010,221103,102264,98239,99791,97.86,97.65,98.41
20231011,188884,103692,99767,101259,98.19,97.43,96.62
20231012,236624,106499,102767,104255,99.34,98.95,98.29
20231013,232961,104181,100040,101748,97.36,98.74,98.15
20231016,194496,100661,96585,98109,98.69,96.97,97.52
20231017,147389,101897,98077,99438,97.98,97.3,98.36
20231018,104753,103100,99357,100732,98.72,99.16,99.87
20231019,207699,101810,98142,99458,98.8,99.55,98.82
20231020,166988,99413,95430,96826,98.76,99.61,99.97
20231023,133819,97662,93845,95052,97.96,97.76,98.7
20231024,139996,98141,94442,95558,99.45,99.53,99.23
20231025,166640,97596,93923,95015,96.92,97.23,95.59
20231026,269305,100809,97210,98331,99.59,96.59,98.52
20231027,215722,98138,94011,95422,98.73,99.48,99.24
20231030,225336,97022,93049,94293,98.51,98.31,98.94
20231031,276197,94553,90646,91735,99.63,98.15,98.41
20231101,134760,92494,88413,89532,99.46,98.02,97.32
20231102,196525,92891,89393,90095,98.4,97.38,96.56
20231103,168857,94827,91141,92048,98.16,97.48,95.58
20231106,884626,97299,93744,94666,94.83,97.45,92.27
20231107,344237,104106,98984,100941,98.23,99.0,99.35
20231108,181785,101755,97485,99134,98.22,98.97,99.46
20231109,186587,100940,96940,98414,98.55,99.53,99.58
20231110,137043,99336,95500,96775,98.12,99.9,99.67
20231113,178365,97634,93923,95067,97.83,99.07,99.34
20231114,227430,97847,93993,95201,99.84,99.99,99.9
20231115,259351,97454,93555,94754,97.65,96.85,95.33
20231116,164917,101032,97271,98461,98.05,99.31,99.36
20231117,0,99503,95735,96995,0.0,0.0,0.0
