,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230504,698652,35108,34511,34725,99.88,99.89,99.07
20230508,956097,35054,34483,34675,97.37,97.69,96.99
20230509,782621,35888,35241,35515,99.47,99.97,99.9
20230510,1284505,35658,35054,35292,99.41,98.69,98.59
20230511,1275037,35262,34503,34800,98.36,98.72,98.58
20230512,2120930,35623,34883,35191,99.23,99.04,98.44
20230515,1242138,35287,34383,34737,98.6,99.95,99.96
20230516,1351786,34966,34299,34516,99.62,99.42,99.9
20230517,1446523,35028,34284,34559,99.49,99.66,99.88
20230518,1022660,34922,34200,34445,99.63,98.56,98.7
20230519,1025813,35144,34506,34730,99.7,99.16,98.66
20230522,1045023,35294,34665,34887,99.14,98.62,98.83
20230523,755032,35557,34890,35154,99.88,98.98,99.73
20230524,744767,35579,34958,35212,99.64,99.6,99.47
20230525,1042892,35495,34917,35133,99.45,99.95,99.62
20230526,955710,35285,34619,34866,99.76,99.48,99.81
20230530,1499363,35141,34484,34726,99.13,99.23,98.65
20230531,5709393,35454,34710,34992,99.31,99.03,99.83
20230601,973040,36154,34701,35327,97.73,100.0,98.19
20230602,880864,35199,34502,34777,99.86,99.14,99.51
20230605,993366,35192,34575,34798,98.85,98.09,98.72
20230607,1198792,35611,34948,35219,99.75,99.28,99.95
20230608,1325381,35698,34971,35276,99.16,99.77,99.93
20230609,1058322,35540,34844,35105,99.41,98.57,98.33
20230612,851429,35827,35185,35441,99.94,99.9,99.46
20230613,1160114,35656,34975,35266,99.13,99.93,99.38
20230614,1023378,35400,34710,34973,98.86,99.68,99.5
20230615,966209,35055,34408,34631,99.84,99.16,99.51
20230616,1931552,35082,34448,34670,99.52,99.27,99.63
20230619,847961,35348,34506,34829,98.72,99.98,99.19
20230620,588962,34893,34263,34480,99.73,99.31,99.65
20230621,803220,34803,34245,34426,99.56,99.99,99.49
20230622,747096,34652,34028,34232,99.72,99.5,98.51
20230623,659800,34771,34208,34378,99.8,99.59,99.94
20230626,711437,34668,34083,34269,99.48,99.51,98.9
20230627,825040,34773,34191,34377,99.92,99.68,99.21
20230628,1090326,34826,34225,34418,99.79,99.06,99.19
20230629,990007,34977,34323,34545,98.62,98.6,97.95
20230630,745183,34373,33689,33909,99.78,99.38,99.73
20230703,736995,34399,33790,33979,99.71,99.09,98.49
20230704,628623,34555,34000,34155,99.84,99.71,99.84
20230705,1032890,34452,33864,34044,99.99,99.36,99.13
20230706,1322547,34295,33604,33827,98.39,98.02,97.65
20230707,1190725,33733,33008,33210,97.62,98.12,97.82
20230710,1186474,33083,32432,32556,99.65,99.79,99.56
20230711,850131,33303,32646,32793,99.26,99.08,98.92
20230712,956132,33617,33017,33157,99.5,99.34,99.42
20230713,1362474,33543,32953,33068,98.95,98.81,99.15
20230714,1164100,33944,33232,33437,98.82,98.9,98.06
20230717,608058,34305,33651,33840,99.99,99.41,99.38
20230718,563437,34279,33718,33872,99.5,99.65,99.19
20230719,698015,34242,33611,33819,99.73,99.37,99.2
20230720,709354,34039,33425,33602,99.74,99.78,99.41
20230721,912094,33982,33423,33555,98.64,99.18,98.84
20230724,982741,34388,33740,33945,98.71,98.53,98.06
20230725,1005611,33872,33205,33391,99.04,99.07,98.97
20230726,1714233,33559,32918,33070,99.73,98.56,99.01
20230727,2264210,33589,32857,33030,95.56,98.23,93.97
20230728,1414357,34985,34143,34420,99.81,99.4,98.62
20230731,1144977,35032,34318,34557,99.66,99.04,98.59
20230801,1693468,35210,34552,34782,97.81,99.0,96.75
20230802,1338210,35926,35159,35460,99.79,99.6,99.61
20230803,1154574,35919,35172,35487,99.39,99.08,98.46
20230804,1204526,35473,34720,35034,99.94,99.63,99.81
20230807,1394643,35384,34683,34952,98.98,99.24,98.32
20230808,1141287,35691,34967,35251,99.7,98.78,98.88
20230809,896240,35910,35235,35513,99.41,99.62,98.82
20230810,992061,35516,34832,35116,99.81,99.91,99.09
20230811,966885,35222,34524,34799,98.8,99.35,100.0
20230814,610387,35265,34550,34846,99.67,99.57,99.7
20230816,748667,35094,34527,34727,98.86,99.63,99.49
20230817,857443,34736,34151,34331,99.1,99.57,98.79
20230818,938684,34868,34247,34456,98.78,99.27,99.01
20230821,864600,35046,34381,34626,99.14,98.51,98.65
20230822,712316,35363,34738,34976,99.54,99.68,99.93
20230823,659929,35169,34574,34789,99.63,99.35,99.26
20230824,558688,35190,34606,34819,99.55,98.73,99.34
20230825,654534,35293,34721,34939,99.7,99.63,99.26
20230828,503942,35278,34700,34912,98.54,98.16,98.21
20230829,482222,35755,35194,35433,99.87,99.0,99.53
20230830,560438,35766,35217,35448,99.21,99.48,99.86
20230831,1828015,35819,35186,35476,99.5,99.26,99.79
20230901,535859,36065,35226,35587,99.82,99.51,99.61
20230904,389267,35813,35200,35477,99.82,99.29,99.38
20230905,415747,35792,35280,35493,99.7,99.38,99.84
20230906,618296,35741,35183,35423,99.42,99.39,99.22
20230907,507682,35816,35232,35480,99.91,99.53,99.38
20230908,388661,35735,35186,35411,99.68,99.12,99.05
20230911,1091526,35817,35297,35516,98.13,98.73,97.44
20230912,617219,36460,35803,36097,99.48,99.57,99.73
20230913,1148345,36306,35648,35971,98.79,99.3,97.88
20230914,1083316,36673,36010,36313,98.85,98.79,99.08
20230915,2449194,37018,36297,36667,96.91,98.9,96.49
20230918,1212208,38128,37167,37663,99.66,99.14,99.9
20230919,628425,37752,37015,37415,99.74,99.37,99.83
20230920,710593,37592,36950,37327,99.32,99.46,98.75
20230921,955576,37755,37166,37506,99.75,99.77,99.98
20230922,663062,37762,37075,37465,99.44,99.93,99.96
20230925,961489,37481,36897,37223,99.95,99.87,99.67
20230926,1330083,37371,36677,37053,98.17,96.68,95.92
20230927,749827,36186,35333,35739,99.06,99.34,99.61
20231004,1350546,35647,35036,35282,99.16,99.03,99.34
20231005,1010803,35289,34562,34828,99.97,98.94,98.46
20231006,872192,34935,34188,34483,98.13,99.53,97.55
20231010,873990,35294,34669,34903,97.09,97.94,98.18
20231011,693178,36080,35365,35708,99.22,99.53,99.41
20231012,925994,35692,35084,35335,99.98,99.9,99.4
20231013,435133,35665,35031,35280,99.21,99.66,99.38
20231016,640050,35587,35012,35254,98.99,99.18,99.31
20231017,468140,35693,35079,35341,99.15,99.37,99.88
20231018,1277864,35751,35128,35414,97.81,99.37,97.29
20231019,640177,36370,35663,35976,99.53,99.62,99.93
20231020,664066,36110,35515,35780,99.83,99.9,99.53
20231023,821028,36030,35451,35699,99.78,98.71,98.29
20231024,486029,35611,34898,35211,99.69,99.57,99.4
20231025,521887,35312,34718,34957,99.47,99.48,98.89
20231026,616954,35358,34812,35016,99.6,99.46,99.9
20231027,748852,35399,34789,35034,98.88,99.68,99.9
20231030,1396810,35497,34815,35112,98.87,96.54,97.03
20231031,1164286,34717,33906,34209,99.62,99.43,98.44
20231101,742924,34863,34209,34420,99.32,99.3,98.34
20231102,1219824,35045,34464,34659,98.72,99.67,99.54
20231103,805662,35109,34326,34644,99.83,98.92,99.27
20231106,1117837,35137,34540,34751,97.33,99.4,96.26
20231107,1178490,35879,35227,35485,99.36,98.63,98.76
20231108,765310,35391,34651,34943,99.83,99.86,99.88
20231109,816083,35284,34634,34893,99.62,99.67,99.73
20231110,886013,35079,34455,34681,99.09,99.15,98.25
20231113,472602,35324,34715,34935,99.22,98.76,98.69
20231114,764704,35574,35024,35246,98.82,98.8,98.73
20231115,1201910,35934,35312,35583,98.72,98.5,98.02
20231116,589030,36534,35846,36159,99.82,99.43,99.47
20231117,0,36492,35905,36190,0.0,0.0,0.0
