,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230307,182240,190763,186873,189718,96.55,96.76,95.18
20230308,214835,189038,184657,187626,94.27,95.85,94.53
20230309,260053,185657,181016,184032,96.11,96.03,94.42
20230310,219685,184646,179618,182779,93.27,94.84,93.92
20230313,121326,181917,177229,180130,94.97,95.87,95.7
20230314,202252,181088,177216,179724,94.41,94.2,92.77
20230315,221437,178078,173527,176236,95.12,95.28,93.83
20230316,200404,178050,173368,176137,92.16,93.18,91.87
20230317,195238,174443,169973,172498,95.98,95.79,95.46
20230320,135172,174551,170255,172788,94.66,95.29,93.93
20230321,173052,173901,169963,172230,97.77,95.98,96.99
20230322,173965,173191,169226,171649,97.46,97.0,96.16
20230323,196569,176761,172466,175000,93.26,93.8,92.84
20230324,119190,173052,168709,171180,95.63,96.18,96.38
20230327,127082,173457,169787,171962,95.57,96.22,95.72
20230328,124846,175830,171939,174235,94.59,95.29,95.1
20230329,144667,175796,171978,174271,94.92,95.33,94.83
20230330,331222,175787,171783,174161,99.44,96.39,99.21
20230331,139551,177607,172331,175613,97.87,98.87,98.2
20230403,114028,181648,177607,180203,96.08,96.2,95.11
20230404,179751,180451,176631,179115,97.76,96.71,97.36
20230405,112227,179862,175659,178428,98.21,98.52,97.22
20230406,184584,181746,177935,180464,94.88,94.46,93.22
20230407,103723,179740,175297,177993,95.5,95.72,95.97
20230410,100477,178737,175082,177448,96.62,96.77,96.41
20230411,189988,179074,175405,177781,97.02,96.27,96.76
20230412,192773,180257,175886,178653,98.16,97.92,98.67
20230413,170809,182060,177725,180618,96.26,97.09,95.42
20230414,134127,182594,178256,180999,96.14,97.14,96.39
20230417,252761,182381,178440,181079,95.48,94.79,93.48
20230418,170398,181129,176155,179160,94.14,95.7,94.61
20230419,100654,179792,175531,178177,95.59,96.69,95.5
20230420,167529,178958,175283,177653,94.85,95.42,94.38
20230421,93143,178640,174373,176957,93.79,94.77,93.97
20230424,97223,177153,173487,175719,94.17,94.79,93.63
20230425,157184,175748,172069,174270,93.62,93.92,93.15
20230426,106045,174346,170223,172579,93.63,95.25,94.38
20230427,151529,173750,170090,172214,93.47,93.63,93.63
20230428,142967,172950,168913,171170,94.67,95.54,94.66
20230502,151674,172557,168671,170896,95.74,96.2,96.68
20230503,97354,173842,169929,172237,94.64,95.81,94.91
20230504,74895,174351,170702,172830,93.75,94.69,94.68
20230508,127164,172837,169466,171438,96.81,95.78,97.28
20230509,129519,172926,169278,171480,97.62,98.33,97.75
20230510,103488,177408,173515,175908,94.9,95.6,94.67
20230511,81808,176560,172859,175124,95.22,96.06,94.69
20230512,99291,175989,172463,174628,94.24,94.9,93.97
20230515,89023,175569,171870,174060,94.3,94.56,94.83
20230516,108590,173845,170366,172446,96.77,95.48,94.27
20230517,99821,173020,169333,171501,94.82,94.95,95.49
20230518,125667,172603,169075,171130,96.89,96.27,97.53
20230519,149261,175143,171398,173670,96.3,96.87,96.87
20230522,221979,177227,173213,175676,97.73,96.96,98.22
20230523,95215,178776,174264,177126,97.2,98.27,96.96
20230524,96109,180752,177065,179472,94.91,95.78,95.66
20230525,119031,180143,176476,178849,95.33,96.07,94.67
20230526,113885,178825,174956,177387,96.51,96.78,97.35
20230530,171864,179765,176040,178492,97.69,97.71,96.65
20230531,405317,182043,177758,180520,95.02,94.07,92.42
20230601,147234,179451,173367,176906,94.69,96.56,94.76
20230602,94651,178028,173980,176480,95.09,96.44,95.94
20230605,98425,178714,175086,177392,96.58,96.89,95.53
20230607,245565,178654,174993,177353,98.61,97.49,98.54
20230608,197806,181402,176657,179738,95.81,96.51,94.71
20230609,120494,181156,176611,179409,95.65,97.14,96.36
20230612,81420,181771,177927,180469,95.35,95.83,94.46
20230613,120660,179885,176290,178616,95.66,96.42,95.36
20230614,139542,180596,176700,179185,94.82,95.13,93.72
20230615,142627,179211,175151,177660,94.58,94.93,93.74
20230616,188293,177612,173568,176027,94.22,95.06,93.96
20230619,150261,176838,172455,175044,93.6,94.46,93.65
20230620,143262,175590,171508,173888,93.84,94.84,93.65
20230621,176356,175095,171072,173402,93.1,93.74,92.43
20230622,131371,173335,169073,171455,92.74,94.33,93.51
20230623,202492,172111,168275,170410,93.63,93.29,92.28
20230626,488189,170163,165794,168138,90.5,88.35,89.09
20230627,194299,165101,158776,161919,93.89,94.78,95.6
20230628,180841,163205,159378,161263,95.92,95.15,94.67
20230629,250860,166022,161940,163976,91.06,90.73,89.43
20230630,157146,162065,157543,159673,91.6,92.46,92.62
20230703,127387,160282,156682,158279,94.48,94.91,94.27
20230704,149664,161687,158269,159839,92.92,92.33,91.78
20230705,154402,160319,156691,158322,92.19,93.04,92.44
20230706,235923,159969,156351,157940,91.33,90.74,89.94
20230707,245180,157313,153114,154937,89.84,90.24,89.49
20230710,129716,154717,150546,152255,92.41,92.16,93.6
20230711,123071,152732,149811,150869,95.1,94.94,96.02
20230712,137252,156440,153317,154548,94.58,93.82,95.65
20230713,261581,157937,154712,156065,94.78,94.83,94.19
20230714,138093,161373,156888,158956,92.49,93.64,93.6
20230717,103044,160197,156811,158317,92.77,92.96,93.1
20230718,106017,159599,156376,157773,93.6,93.48,93.11
20230719,155051,160524,157237,158679,91.9,92.38,92.06
20230720,118112,160134,156489,158086,92.82,92.37,93.04
20230721,135133,157867,154719,156057,93.55,92.63,94.7
20230724,175185,159324,155927,157376,93.21,92.46,93.81
20230725,173904,159972,156232,157880,93.14,93.65,93.54
20230726,251610,160459,156710,158389,92.45,92.07,91.66
20230727,226702,159318,154976,156929,94.0,94.43,94.25
20230728,126451,159427,155426,157238,94.28,93.32,95.66
20230731,253239,159100,155913,157309,98.92,96.61,97.05
20230801,223194,161967,157718,159825,97.94,97.25,98.59
20230802,125353,165629,161516,163649,95.77,95.66,94.56
20230803,109758,165480,161886,163730,94.33,94.95,94.71
20230804,76807,165928,162486,164230,93.98,94.97,94.39
20230807,84050,167359,164066,165749,92.44,93.05,92.51
20230808,97847,165504,162200,163841,93.63,92.94,92.98
20230809,84349,165940,162487,164185,91.68,92.54,91.98
20230810,232014,163452,160222,161752,95.89,94.03,93.02
20230811,96116,161643,157475,159525,95.17,95.71,94.42
20230814,126541,162432,159205,160734,93.56,92.65,91.76
20230816,190275,160852,157365,158960,91.46,90.34,89.23
20230817,171210,157807,153867,155571,89.95,90.49,90.06
20230818,187844,155066,151467,152893,89.55,90.8,89.85
20230821,101597,153012,149344,150748,92.32,92.71,92.4
20230822,113896,151840,149066,150018,94.04,93.37,94.35
20230823,87609,153660,150725,151785,92.47,92.87,93.03
20230824,65490,153598,150784,151792,93.56,94.04,94.0
20230825,84278,155759,153041,154037,91.15,91.07,91.9
20230828,68492,153230,150457,151449,94.54,94.34,95.19
20230829,56749,156698,153946,154979,92.67,92.94,92.82
20230830,66563,156770,154038,155089,93.06,93.99,93.63
20230831,262335,158861,155981,157142,91.71,91.91,91.25
20230901,239578,158122,153759,155674,97.59,94.47,95.73
20230904,64523,156059,152326,154040,96.65,97.08,97.78
20230905,67247,161234,158335,159621,92.94,93.52,93.09
20230906,63669,161225,158184,159537,92.52,93.12,92.42
20230907,92411,160769,157774,159082,91.96,91.49,91.04
20230908,107296,158439,155293,156620,92.51,92.53,93.38
20230911,68688,158736,155575,156886,93.18,93.81,93.49
20230912,90229,159041,156147,157358,92.9,92.9,92.29
20230913,90943,159381,156223,157560,92.53,92.78,92.52
20230914,138511,157737,154759,155993,93.71,94.07,94.46
20230915,228745,159202,155817,157276,95.61,94.93,96.46
20230918,102472,162095,158019,159942,93.43,94.72,93.58
20230919,73253,163296,159887,161475,92.21,93.34,93.06
20230920,122999,162613,159547,160952,93.86,93.99,94.53
20230921,94646,162764,159388,160988,93.34,93.6,92.6
20230922,93133,162251,158928,160466,92.05,90.85,92.52
20230925,59709,159385,156297,157631,93.96,94.54,94.56
20230926,85306,160992,158078,159357,93.03,91.8,91.0
20230927,90407,158108,155021,156345,93.67,92.72,93.06
20231004,268331,156395,153493,154676,92.22,89.25,88.56
20231005,215489,154207,149792,151656,90.24,89.86,88.49
20231006,134798,150877,147107,148539,89.55,90.79,89.89
20231010,141191,149178,146114,147110,94.35,92.8,93.24
20231011,190580,149729,146824,147793,98.83,93.45,99.67
20231012,788364,149783,146964,148003,91.84,99.48,93.03
20231013,274175,159291,151626,155655,99.06,99.49,98.6
20231016,131379,166337,161499,163934,91.64,92.76,92.01
20231017,97757,164547,160880,162637,92.59,93.39,93.0
20231018,84767,163675,160372,161939,92.88,92.8,91.97
20231019,117789,161504,158322,159785,92.69,92.08,92.98
20231020,206525,159499,156229,157670,92.81,90.21,91.41
20231023,157491,158156,154132,155883,90.47,91.0,89.91
20231024,97398,155861,152262,153713,91.54,90.69,91.52
20231025,80396,154499,151549,152624,93.45,93.2,93.27
20231026,135689,154398,151671,152672,91.12,90.96,91.57
20231027,98397,154161,150846,152090,91.66,91.48,90.97
20231030,76705,154147,151111,152208,92.73,91.29,93.86
20231031,92614,151842,149428,150211,96.42,94.02,94.22
20231101,158505,154957,151985,153129,95.86,94.31,94.32
20231102,150198,156624,153276,154673,95.37,95.3,96.12
20231103,208087,160419,156979,158495,96.97,95.49,98.07
20231106,225211,163292,159441,161339,98.45,97.86,99.66
20231107,193782,169816,165502,167848,94.52,94.18,95.03
20231108,125723,169414,165214,167466,95.29,94.84,95.27
20231109,164418,171734,167938,170022,93.93,94.11,93.47
20231110,82496,168947,165013,167158,94.54,94.96,95.26
20231113,118882,169705,166330,168162,93.47,92.13,91.93
20231114,125092,167695,163977,165893,95.65,95.36,95.4
20231115,177563,168585,165021,166953,97.64,98.07,98.08
20231116,100753,173926,169827,172224,94.33,95.49,95.37
20231117,0,173652,170072,172174,0.0,0.0,0.0
