,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230320,31771,545195,527009,535996,97.71,99.43,98.1
20230321,26431,540599,522666,531386,99.7,99.18,99.51
20230322,37916,545174,527232,536123,99.6,98.73,99.98
20230323,37889,551394,533340,542493,98.83,99.18,99.54
20230324,50967,550134,532069,541180,97.93,98.65,97.31
20230327,32778,543421,525320,534195,98.04,99.87,98.63
20230328,30046,540945,522990,531739,99.08,99.24,99.58
20230329,32617,544217,526250,535126,99.41,98.92,99.6
20230330,37620,547928,529938,538937,97.77,99.63,98.89
20230331,92133,545122,527102,536026,96.65,98.89,96.93
20230403,58113,559382,540814,550488,99.75,99.6,99.19
20230404,40836,563487,545231,554878,99.56,99.96,98.74
20230405,80396,563443,545372,554906,96.99,96.91,96.67
20230406,41532,550352,531994,541233,98.27,99.62,98.07
20230407,47257,547528,529477,538483,97.47,99.34,98.01
20230410,80366,541866,523782,532623,98.88,99.58,99.56
20230411,63097,546265,527857,537008,99.4,99.6,99.45
20230412,57795,549928,531651,540872,99.26,99.19,99.42
20230413,50562,554765,536496,545866,97.83,99.34,97.97
20230414,63881,549032,530893,539995,99.46,98.68,98.72
20230417,95022,556918,538581,548074,98.57,98.82,98.57
20230418,48556,565172,546631,556476,98.35,99.15,98.08
20230419,50918,560547,542417,551889,99.74,99.53,99.62
20230420,39996,563769,545537,555183,97.87,99.53,98.69
20230421,36243,559601,541531,550953,98.25,99.53,98.91
20230424,35450,556465,538418,547726,97.9,99.17,98.0
20230425,65584,551510,533504,542618,97.49,97.01,96.45
20230426,31056,540256,522059,530861,96.9,98.04,97.52
20230427,38266,531711,513887,522226,97.94,99.24,98.99
20230428,110420,529734,511856,520166,98.32,99.64,98.6
20230502,29444,526633,508269,516682,99.93,99.27,99.17
20230503,28437,531760,513911,522291,98.33,99.43,97.99
20230504,33640,528923,511151,519358,97.1,98.58,97.76
20230508,30153,521440,503706,511646,98.75,99.15,99.48
20230509,25769,523165,505430,513448,98.22,99.69,99.13
20230510,74235,523541,505860,513859,97.14,97.5,96.09
20230511,34969,512818,494870,502562,98.25,99.67,98.98
20230512,44524,511588,493989,501532,97.37,98.88,97.85
20230515,27510,506076,488501,495804,97.24,98.76,98.92
20230516,32575,500600,483313,490296,98.87,99.76,99.43
20230517,41334,501792,484417,491476,96.75,99.29,98.46
20230518,27348,495531,478203,485027,99.49,98.8,98.68
20230519,35084,501095,483799,490826,98.87,99.24,99.83
20230522,29234,503421,485985,493143,99.01,98.88,99.22
20230523,32644,507913,490456,497808,97.91,99.38,99.23
20230524,21120,507807,490313,497660,97.72,99.76,98.85
20230525,58702,505933,488595,495797,97.06,98.63,97.24
20230526,37570,498120,480566,487564,97.72,99.7,99.26
20230530,68237,496810,479500,486370,97.78,98.2,97.61
20230531,166181,490732,473273,479943,98.71,99.74,99.88
20230601,44538,490293,472395,479283,98.91,99.81,98.35
20230602,49193,488741,471520,478007,99.02,99.69,98.86
20230605,42861,491248,473975,480643,99.85,97.93,98.69
20230607,37230,498896,481481,488483,98.5,98.97,99.9
20230608,135138,500726,483325,490382,99.35,98.84,98.97
20230609,45314,507254,489081,496715,98.14,99.51,99.86
20230612,31931,507627,490017,497420,98.88,98.99,99.81
20230613,36786,510737,493194,500672,97.65,99.76,98.34
20230614,75007,507837,490302,497660,98.42,99.65,98.94
20230615,39521,513985,495988,503800,98.42,99.5,99.96
20230616,63319,516176,498476,506227,99.77,98.71,99.85
20230619,39207,521412,503403,511493,97.76,98.92,97.91
20230620,40999,516219,498511,506243,96.76,98.68,97.83
20230621,44067,508942,491349,498772,97.7,98.9,98.0
20230622,28297,504414,486876,494097,97.37,99.61,99.47
20230623,39845,501647,484334,491380,98.35,99.72,99.0
20230626,29114,500464,483043,490072,99.1,99.29,99.41
20230627,32519,503286,485917,493056,98.94,99.27,99.81
20230628,47063,506134,488673,495946,98.16,98.19,97.43
20230629,28974,500511,483016,490053,97.54,99.06,97.59
20230630,28542,493690,476511,483178,99.14,99.58,99.11
20230703,43695,496222,479023,485828,99.75,98.46,99.15
20230704,68259,502096,484599,491751,97.43,97.87,96.47
20230705,94223,492860,475331,482097,96.78,95.53,96.32
20230706,49469,479419,462058,468245,97.45,99.77,98.87
20230707,107938,475415,458517,464393,96.54,95.79,95.52
20230710,50320,461269,444280,449598,98.84,99.6,99.58
20230711,27780,458734,442344,447356,99.4,98.3,98.32
20230712,41795,464297,447979,453165,98.96,99.33,99.93
20230713,56643,465785,449240,454578,99.1,97.98,98.29
20230714,39282,474235,457321,463177,99.74,98.35,98.03
20230717,24520,481888,464960,471113,97.91,99.69,98.58
20230718,21012,478132,461394,467272,98.27,99.98,99.29
20230719,34059,476721,460093,465880,98.25,99.65,99.27
20230720,45321,474470,457754,463499,99.37,98.5,98.83
20230721,28305,473203,456442,462171,98.78,99.66,99.18
20230724,52367,475121,458462,464203,99.29,99.99,98.87
20230725,296152,479281,462256,468327,88.59,98.25,87.05
20230726,289277,519106,500797,508910,93.53,99.34,98.01
20230727,91565,531366,512694,521145,96.42,95.37,93.86
20230728,48477,511209,493153,500836,96.62,98.32,97.79
20230731,61701,501453,483926,491059,98.7,99.78,99.4
20230801,37702,503202,485542,492813,99.76,99.5,99.26
20230802,69067,507714,490172,497536,97.64,98.82,99.89
20230803,91613,516169,498170,506035,99.58,99.16,99.0
20230804,30980,513501,495406,503234,98.32,99.21,98.13
20230807,35380,510050,492527,499940,97.27,99.07,97.97
20230808,63064,503580,486130,493295,98.94,98.81,97.68
20230809,49417,513428,495553,503310,98.33,99.48,99.86
20230810,28698,513258,495517,503174,98.57,99.3,99.37
20230811,21746,513621,496048,503637,98.29,99.81,99.47
20230814,29478,513534,496048,503597,97.91,98.35,96.8
20230816,45180,507030,489579,496826,96.21,96.06,94.85
20230817,29224,491203,473919,480499,96.37,97.86,98.31
20230818,33098,481430,464592,470661,97.79,99.33,98.89
20230821,20092,478059,461248,467159,99.14,98.87,99.82
20230822,24243,480604,463875,469866,98.82,99.97,99.23
20230823,17533,480802,464034,470060,98.78,99.05,99.99
20230824,25221,482003,465249,471295,99.79,99.63,98.39
20230825,73581,487273,470351,476683,96.3,99.55,95.53
20230828,100670,501176,483462,490685,94.92,95.74,94.36
20230829,43173,528758,510387,518925,98.9,99.73,99.24
20230830,187242,529193,511274,519572,96.92,99.86,95.33
20230831,229904,543097,524309,533503,98.92,98.98,98.77
20230901,91767,543096,524329,533370,96.55,96.58,97.23
20230904,97303,529651,511368,519842,96.65,99.49,96.09
20230905,86970,542760,524245,533333,96.4,97.62,98.22
20230906,65814,557482,539004,548553,98.27,98.49,99.16
20230907,62435,553085,534786,544112,98.7,98.14,98.11
20230908,54395,547539,529314,538390,99.92,99.87,99.7
20230911,32133,549693,531465,540649,98.58,99.53,99.51
20230912,40758,550847,532859,541955,98.55,99.27,98.51
20230913,82186,549111,531058,540118,99.84,99.04,99.29
20230914,46505,550593,532154,541470,99.16,99.28,99.9
20230915,103703,553692,535558,544824,98.17,99.18,97.81
20230918,40503,562739,544126,553930,99.78,98.93,99.65
20230919,50312,567349,549285,558942,98.14,99.21,97.63
20230920,24233,560988,542822,552336,98.37,99.85,98.84
20230921,63671,558902,540966,550296,97.07,96.17,94.58
20230922,27126,542167,523990,532825,97.12,98.25,98.12
20230925,38333,533885,516053,524489,98.69,99.99,99.33
20230926,38388,535148,517211,525738,96.69,97.99,97.91
20230927,54024,526141,508306,516460,97.64,98.54,97.93
20231004,60871,519148,501256,509178,96.58,96.65,95.55
20231005,39095,505305,487590,494888,98.02,99.15,99.52
20231006,47356,502652,485205,492350,97.94,99.84,99.21
20231010,39955,500434,482931,490015,99.69,99.47,99.38
20231011,139960,505457,487933,495184,96.85,96.62,97.26
20231012,41431,494346,476423,483432,98.91,98.84,99.99
20231013,22290,496388,479033,485909,97.97,99.8,99.71
20231016,25216,494959,477845,484551,98.68,99.51,98.95
20231017,26009,493828,476706,483341,98.91,98.9,99.15
20231018,25553,497853,480647,487517,99.22,99.2,99.29
20231019,32669,501790,484495,491535,97.8,98.43,98.34
20231020,34760,495296,478047,484798,96.81,98.61,98.26
20231023,28174,487739,470657,477062,98.6,98.89,97.95
20231024,38585,485004,468063,474265,97.89,98.25,99.73
20231025,37310,480754,463858,469932,99.53,98.48,98.62
20231026,31070,487867,470762,477201,97.61,97.88,97.04
20231027,28801,480309,463446,469431,98.24,99.69,99.26
20231030,62167,479354,462588,468539,97.04,99.37,95.62
20231031,103176,491826,474434,481180,99.76,98.84,97.4
20231101,100035,491793,474038,480825,95.25,93.11,94.79
20231102,45441,470342,453191,458930,99.44,98.95,98.69
20231103,15541,475141,458298,464147,99.76,98.56,98.65
20231106,44536,481990,465313,471327,97.67,97.75,95.51
20231107,38827,498992,481599,488617,99.09,99.71,99.72
20231108,19627,500834,483413,490464,98.62,99.71,99.39
20231109,58719,501398,484188,491145,96.51,97.2,97.68
20231110,44606,491153,473776,480435,98.1,98.55,99.81
20231113,25288,488479,471314,477788,99.8,98.91,99.44
20231114,24687,494823,477697,484385,98.08,99.96,99.09
20231115,32065,493999,476892,483545,99.29,98.74,98.88
20231116,33045,500764,483445,490471,98.22,99.39,98.56
20231117,0,498530,481221,488120,0.0,0.0,0.0
